date,value
20190128,17805.18
20190129,17806.61
20190130,17808.03
20190131,17809.46
20190201,17810.88
20190211,17812.31
20190212,17813.73
20190213,17815.16
20190214,17816.58
20190215,17818.01
20190218,17819.43
20190219,17820.86
20190220,17822.28
20190221,17823.71
20190222,17825.13
20190225,17826.56
20190226,17827.99
20190227,17829.41
20190228,17830.84
20190301,17832.27
20190304,17833.69
20190305,17835.12
20190306,17836.55
20190307,17837.97
20190308,17839.40
20190311,17840.83
20190312,17842.25
20190313,17843.68
20190314,17845.11
20190315,17846.54
20190318,17847.96
20190319,17849.39
20190320,17850.82
20190321,17852.25
20190322,17853.68
20190325,17855.10
20190326,17856.53
20190327,17857.96
20190328,17859.39
20190329,17860.82
20190401,17862.25
20190402,17863.68
20190403,17865.11
20190404,17866.54
20190408,17867.96
20190409,17869.39
20190410,17870.82
20190411,17872.25
20190412,17873.68
20190415,17875.11
20190416,17876.54
20190417,17877.97
20190418,17879.40
20190419,17880.83
20190422,17882.26
20190423,17883.69
20190424,17885.13
20190425,17886.56
20190426,17887.99
20190429,17889.42
20190430,17890.85
20190506,17892.28
20190507,17893.71
20190508,17895.14
20190509,17896.57
20190510,17898.01
20190513,17899.44
20190514,17900.87
20190515,17902.30
20190516,17903.73
20190517,17905.17
20190520,17906.60
20190521,17908.03
20190522,17909.46
20190523,17910.90
20190524,17912.33
20190527,17913.76
20190528,17915.20
20190529,17916.63
20190530,17918.06
20190531,17919.50
20190603,17920.93
20190604,17922.36
20190605,17923.80
20190606,17925.23
20190610,17926.67
20190611,17928.10
20190612,17929.53
20190613,17930.97
20190614,17932.40
20190617,17933.84
20190618,17935.27
20190619,17936.71
20190620,17938.14
20190621,17939.58
20190624,17941.01
20190625,17942.45
20190626,17943.88
20190627,17945.32
20190628,17946.75
20190701,17948.19
20190702,17949.63
20190703,17951.06
20190704,17952.50
20190705,17953.93
20190708,17955.37
20190709,17956.81
20190710,17958.24
20190711,17959.68
20190712,17961.12
20190715,17962.55
20190716,17963.99
20190717,17965.43
20190718,17966.86
20190719,17968.30
20190722,17969.74
20190723,17971.18
20190724,17972.61
20190725,17974.05
20190726,17975.49
20190729,17976.93
20190730,17978.37
20190731,17979.80
20190801,17981.24
20190802,17982.68
20190805,17984.12
20190806,17985.56
20190807,17987.00
20190808,17988.44
20190809,17989.88
20190812,17991.31
20190813,17992.75
20190814,17994.19
20190815,17995.63
20190816,17997.07
20190819,17998.51
20190820,17999.95
20190821,18001.39
20190822,18002.83
20190823,18004.27
20190826,18005.71
20190827,18007.15
20190828,18008.59
20190829,18010.03
20190830,18011.48
20190902,18012.92
20190903,18014.36
20190904,18015.80
20190905,18017.24
20190906,18018.68
20190909,18020.12
20190910,18021.56
20190911,18023.01
20190912,18024.45
20190916,18025.89
20190917,18027.33
20190918,18028.77
20190919,18030.22
20190920,18031.66
20190923,18033.10
20190924,18034.54
20190925,18035.99
20190926,18037.43
20190927,18038.87
20190930,18040.32
20191008,18041.76
20191009,18043.20
20191010,18044.65
20191011,18046.09
20191014,18047.53
20191015,18048.98
20191016,18050.42
20191017,18051.86
20191018,18053.31
20191021,18054.75
20191022,18056.20
20191023,18057.64
20191024,18059.09
20191025,18060.53
