date,value
20250701,1.193152
20250702,1.193430
20250703,1.200780
20250704,1.205039
20250707,1.199906
20250708,1.209936
20250709,1.207811
20250710,1.213423
20250711,1.214866
20250714,1.215728
20250715,1.216147
20250716,1.212573
20250717,1.220797
20250718,1.228048
20250721,1.236204
20250722,1.246254
20250723,1.246499
20250724,1.255320
20250725,1.248726
20250728,1.251336
20250729,1.256218
20250730,1.255983
20250731,1.233184
20250801,1.226957
20250804,1.231710
20250805,1.241580
20250806,1.244606
20250807,1.244962
20250808,1.242038
20250811,1.247324
20250812,1.253750
20250813,1.263620
20250814,1.262634
20250815,1.271386
20250818,1.282555
20250819,1.277721
20250820,1.292196
20250821,1.297220
20250822,1.324322
20250825,1.351814
20250826,1.346802
20250827,1.326773
20250828,1.350174
20250829,1.360114
20250901,1.368236
20250902,1.358212
20250903,1.348984
20250904,1.320468
20250905,1.349131
20250908,1.351316
20250909,1.341880
20250910,1.344623
20250911,1.375565
20250912,1.367720
20250915,1.371053
20250916,1.368124
20250917,1.376466
20250918,1.360520
20250919,1.361669
20250922,1.367904
20250923,1.367051
20250924,1.381002
20250925,1.389265
20250926,1.376174
20250929,1.397270
20250930,1.403490
20251009,1.424222
20251010,1.396300
20251013,1.389413
20251014,1.372862
20251015,1.393123
20251016,1.396779
20251017,1.365379
20251020,1.372609
20251021,1.393599
20251022,1.388988
20251023,1.393138
20251024,1.409515
20251027,1.426193
20251028,1.418945
20251029,1.435783
20251030,1.424351
20251031,1.403484
20251103,1.407321
20251104,1.396863
20251105,1.399443
20251106,1.419376
20251107,1.414973
20251110,1.419873
20251111,1.406950
20251112,1.405063
20251113,1.421989
20251114,1.399708
20251117,1.390640
20251118,1.381641
20251119,1.387698
20251120,1.380664
20251121,1.347109
20251124,1.345434
20251125,1.358197
20251126,1.366403
20251127,1.365731
20251128,1.369125
20251201,1.384142
20251202,1.377464
20251203,1.370448
20251204,1.375125
20251205,1.386568
20251208,1.397782
20251209,1.390691
20251210,1.388765
20251211,1.376816
20251212,1.385486
20251215,1.376780
20251216,1.360352
20251217,1.385164
20251218,1.377000
20251219,1.381638
20251222,1.394729
20251223,1.397475
20251224,1.401492
20251225,1.404048
20251226,1.408478
20251229,1.403093
20251230,1.406682
20251231,1.400251
20260105,1.400251
20260106,1.407710
20260107,1.406276
20260108,1.402286
20260109,1.404461
20260112,1.407632
20260113,1.404677
20260114,1.402723
20260115,1.403695
20260116,1.401695
20260119,1.401960
20260120,1.400366
20260121,1.400795
20260122,1.400860
20260123,1.398691
20260126,1.399147
